timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
530334607.05,49.51,0.02,47.58,0.22,0,0,2482.7,1162.67,2463.38,1162.67,
530334597.03,44.06,0.13,40.91,1.99,0,0,1568.55,663.82,1471.74,663.82,
530334587.00,31.13,0.02,29.41,0.13,0,0,2235.56,730.03,2234.93,730.03,
530334576.98,18.95,0,17.18,0,0,0,2325.65,786.01,2335.23,786.01,
530334566.96,17.85,0,17.92,0,0,0,2317.19,799.56,2303.08,799.56,
530334556.90,218.39,10.23,212.37,163.29,0,0,1696.5,1101.11,1695.79,1101.11,
530334546.88,12.84,0,11.85,0.01,0,0,2865.9,395.03,2865.58,395.03,
530334536.85,25.47,0,24.79,0.07,0,0,1523.04,1316.39,1502.3,516.39,
530334526.83,18.68,0.01,19.02,0.23,0,0,1301.53,782.1,1217.64,382.1,
530334516.80,23.44,0.03,22.78,0.39,0,0,741.65,499.98,737.54,399.98,
530334506.78,15.34,0.02,15.26,0.17,0,0,443.65,184.52,439.28,134.52,
530334496.75,43.81,0.27,41.16,5.14,0,0,558.01,157.81,556.9,157.81,
530334486.73,18.07,0,18.18,0.01,0,0,456.84,293.36,456.84,293.36,
530334476.70,19.99,0.01,19.1,0.1,0,0,961.07,289.42,958.68,289.42,
530334466.68,53.15,0.02,54.09,0.53,0,0,1541.75,1115.48,1530.38,1115.48,
530334456.65,9.58,0,8.49,0.01,0,0,473.09,322.17,429.27,322.17,
530334446.63,64.84,0.17,59.08,1.91,0,0,2894.33,482.23,2894.29,482.23,
530334436.60,72.78,0,72.67,0,0,0,2017.93,1758.29,2021.26,1758.29,
530334426.57,18.68,0,18.21,0.01,0,0,2383.75,608.35,2317.27,608.35,
530334416.55,25.18,0.03,26.7,0.89,0,0,1666.14,787.77,1659.81,787.77,
530334406.53,19.13,0,17.79,0,0,0,2329.94,797.5,2324.23,797.5,
530334396.50,18.12,0,18.42,0,0,0,2326.33,795.95,2319.13,795.95,
530334386.36,191.33,10.2,184.8,164.65,0,0,1618.09,730.41,1607.15,730.42,
530334376.28,46.45,0.09,44.91,1.14,0,0,2622.62,927.77,2622.17,927.77,
530334366.20,26.57,0.13,26.71,1.09,0,0,2036.71,416.77,2016.48,416.77,
530334356.13,21.53,0,22.39,0.07,0,0,1644.95,1302.06,1595.86,502.06,
530334346.06,25.49,0.01,24.5,0.05,0,0,1009.56,871.02,1010.01,471.02,
530334336.00,13.02,0,13.26,0.02,0,0,464.56,321.17,458.64,171.17,
530334325.93,10.02,0.02,8.79,0.26,0,0,325.76,109.77,323.94,109.77,
530334315.90,34.48,0.06,34.31,1.19,0,0,785.64,352.95,782.28,352.95,
530334305.88,9.24,0,9.75,0.07,0,0,265.33,153.66,260.81,153.66,
530334295.86,68.36,0.05,66.52,1.01,0,0,1820.12,976.03,1831.97,976.03,
530334285.83,18.35,0,17.99,0.01,0,0,831.68,460.55,797.25,460.55,
530334275.76,13.7,0,13.78,0.01,0,0,1578.04,336.6,1563.73,336.6,
530334265.69,62.15,0,62.46,0,0,0,2473.1,1304.1,2474.44,1304.1,
530334255.61,47.24,0,47.07,0,0,0,2482.76,1153.87,2464.23,1153.87,
530334245.54,14.26,0,14.26,0,0,0,1550.99,667.99,1480.76,667.99,
530334235.47,16.61,0,16.88,0,0,0,2262.14,741.55,2250.35,741.55,
530334225.38,17.43,0,16.55,0.04,0,0,2330.92,791.04,2335.87,791.04,
530334215.35,32.51,0.05,32.97,0.9,0,0,2278.28,809.52,2269.33,809.52,
530334205.29,211.87,10.03,208.6,160.24,0,0,1813.83,1062.77,1816.4,1062.77,
530334195.27,14.26,0,13.28,0.01,0,0,2786.56,397.02,2791.08,397.02,
530334185.20,24.96,0,24.88,0,0,0,1630.67,1337.32,1615.52,537.32,
530334175.12,20.46,0,20.18,0,0,0,1220.61,791.68,1177.18,391.68,
530334165.05,22.52,0.03,20.52,0.09,0,0,639.42,442.36,638.07,342.37,
530334154.98,13.3,0,12.97,0,0,0,427.84,180.08,424.6,130.08,
530334144.91,16.14,0,15.62,0,0,0,638.69,171.48,635.44,171.48,
530334134.84,16.41,0,16.24,0.02,0,0,380.71,278.27,379.6,278.27,
530334124.77,30.99,0.08,30.96,0.16,0,0,1117.39,324.85,1124.21,324.85,
530334114.68,48.45,0,47.64,0.01,0,0,1383.63,1085.74,1383.66,1085.74,
530334104.61,9.24,0,10.17,0.01,0,0,416.65,347.22,445.46,347.22,
530334094.55,40.04,0,39.75,0,0,0,3166.18,511.13,3172.93,511.13,
530334084.52,70.74,0,69.73,0.01,0,0,2019.33,1755.64,2019.75,1755.64,
530334074.45,16.9,0,15.99,0,0,0,2304.22,582.48,2219.61,582.48,
530334064.38,14.26,0,14.63,0,0,0,1783.91,774.79,1775.5,774.79,
530334054.30,18.92,0,17.99,0.01,0,0,2331.56,800,2333.99,800,
530334044.23,16.59,0,17.41,0,0,0,2330.46,797.5,2335.71,797.5,
530334034.09,194.57,10.32,191.31,165.84,0,0,1563.04,800.79,1564.2,800.79,
530334024.02,41.39,0.07,40.21,0.82,0,0,2674.52,849.63,2667.37,849.61,
530334013.99,28.21,0.1,29.46,1.98,0,0,1898.96,514.07,1879.42,422.52,
530334003.96,23.86,0.09,22.53,0.22,0,0,1504.52,1172.6,1430.41,474.16,
530333993.90,23.83,0,23.69,0.08,0,0,972.76,859.64,970.84,459.64,
530333983.87,14.69,0,13.09,0.03,0,0,460.83,314.92,458.24,164.92,
530333973.80,8.89,0.02,9.53,0.3,0,0,342.92,119.53,340.58,119.53,
530333963.78,29.91,0.06,28.83,0.42,0,0,774.67,352.59,771.83,352.59,
530333953.76,12.14,0.01,11.02,0.21,0,0,249.23,171,252.5,171,
530333943.73,59.55,0.02,58.21,0.2,0,0,1974.99,1090.23,1986.85,1090.23,
530333933.71,12.05,0,12.5,0.01,0,0,721.48,347.22,681.73,347.22,
530333923.69,15.25,0,14.32,0.06,0,0,1844.63,352.04,1834.43,352.06,
530333913.66,68.98,0.01,69.68,0.14,0,0,2352.04,1448.87,2353.2,1448.87,
530333903.64,40.64,0.01,39.77,0.05,0,0,2483.83,1019.92,2452.28,1019.92,
530333893.62,15.83,0.01,15.72,0.12,0,0,1438.06,710.16,1387.04,710.16,
530333883.59,18.94,0.01,18.04,0.19,0,0,2329.98,789.84,2316.08,789.84,
530333873.57,45.84,1.01,48.02,1.93,0,0,2317.97,789.67,2331.83,789.67,
530333863.49,27.21,0.01,25.29,0.04,0,0,2169.21,791.43,2167.68,791.43,
530333853.32,188.07,9.26,186.62,148.29,0,0,2013.58,1007.48,2022.95,1007.48,
530333843.24,14.45,0,13.32,0,0,0,2631.6,396.58,2625.04,396.58,
530333833.17,25.1,0,24.37,0,0,0,1714.65,1348.14,1690.28,548.14,
530333823.10,25.26,0,25.35,0.04,0,0,1217.95,884.01,1160.09,484.01,
530333813.07,19.56,0.06,21.36,1.05,0,0,526.46,332.54,521.85,232.54,
530333803.05,20.19,0,19.29,0.07,0,0,434.98,181.79,430.76,131.79,
530333792.98,18.71,0,17.3,0,0,0,706.47,255.22,701.49,255.22,
530333782.90,16.92,0.1,15.79,1.61,0,0,306.41,181.84,304.39,181.84,
530333772.87,26.22,0,24.31,0.01,0,0,1241.32,350.98,1242.2,350.98,
530333762.85,44.48,0,44.26,0,0,0,1297.5,1070.14,1279.01,1070.14,
530333752.78,10.88,0,11.27,0.03,0,0,509.95,349.96,479.99,349.96,
530333742.71,39.62,0,39.51,0.02,0,0,3110.4,621.4,3107.63,621.4,
530333732.64,68.93,0,68.37,0,0,0,2138.87,1664.45,2145.85,1664.45,
530333722.57,19.11,0,18.59,0.03,0,0,2166.1,567.14,2242.73,567.14,
530333712.49,14.52,0,14.11,0,0,0,1834.44,769.19,1838.56,769.19,
530333702.40,17.46,0,17.58,0,0,0,2328.09,797.51,2320.78,797.51,
530333692.38,17.02,0,16.44,0,0,0,2321.6,797.13,2313.13,797.13,
530333682.33,201.93,10.16,195.25,162.19,0,0,1501.86,856.02,1519.58,856.02,
530333672.30,33.82,0,32.89,0,0,0,2719.18,802.37,2725.18,802.37,
530333662.23,21.41,0,20.67,0.05,0,0,1800.05,685.86,1779.02,405.71,
530333652.16,20.7,0.01,20.3,0.08,0,0,1433.49,973.99,1496.07,484.92,
530333642.09,23.7,0.01,24.03,0.06,0,0,958.59,853.96,955.87,453.96,
530333632.02,14.17,0.01,14.11,0.18,0,0,465.27,311.21,464.2,161.21,
530333621.98,15.54,0.11,14.78,0.8,0,0,355.32,122.58,354.22,122.58,
530333611.96,31.61,0.09,32.93,1.64,0,0,757.17,351.37,756.57,351.37,
530333601.93,9.57,0,8.03,0,0,0,246.09,177.83,244.54,177.83,
530333591.91,58.99,0.01,59.5,0.12,0,0,2033.15,1105.47,2032.96,1105.47,
530333581.89,13.28,0,11.66,0.05,0,0,649.78,330.62,685.79,330.62,
530333571.86,17.65,0,17.3,0.03,0,0,1975.09,381.45,1976.85,381.45,
530333561.83,98.95,0.11,100.83,1.45,0,0,2290.17,1508.83,2290.86,1508.83,
530333551.80,36.59,0,36.27,0.01,0,0,2470.5,943.8,2454.43,943.8,
530333541.78,16.94,0,15.55,0,0,0,1455.8,743.59,1410.58,743.59,
530333531.75,16.78,0,16.92,0.01,0,0,2326.35,789.31,2321.95,789.28,
530333521.73,18.91,0,17.73,0.01,0,0,2323.12,792.19,2329.8,792.19,
530333511.69,74.27,2.87,73.59,45.81,0,0,2055.32,731.25,2037.86,731.25,
530333501.61,149.63,6.82,149.17,109.34,0,0,2141.52,1022.5,2142.43,1022.5,
530333491.58,45.01,0.33,44.11,6.03,0,0,2545.86,393.8,2552.61,393.8,
530333481.55,25.03,0,24.13,0,0,0,1730.36,1351.67,1724.78,551.67,
530333471.53,25.43,0,24.79,0.03,0,0,1202.8,885.94,1140.64,485.95,
530333461.51,15.97,0.01,16.48,0.28,0,0,523.63,324.93,519.56,224.93,
530333451.48,13.46,0,14.07,0,0,0,413.49,177.29,411.81,127.29,
530333441.41,20.25,0,19.21,0,0,0,723.05,275.48,718.93,275.48,
530333431.35,13.16,0.01,13.08,0.14,0,0,302.15,178.08,301.49,178.08,
530333421.28,25.26,0,25.11,0.12,0,0,1285.66,360.86,1293.86,360.86,
530333411.26,51.66,0.05,51.83,1.23,0,0,1252.42,1064.16,1241.24,1064.16,
530333401.23,10.57,0,10.04,0.01,0,0,568.54,348.57,527.98,348.57,
530333391.21,39.62,0,39.94,0.02,0,0,3080.36,652.6,3074.33,652.6,
530333381.19,73.92,0.04,74.55,0.28,0,0,2156.63,1647.34,2159.07,1647.34,
530333371.16,27.47,0.09,26.4,0.21,0,0,2156.38,564.01,2233.84,564.01,
530333361.14,19.04,0.03,17.68,0.02,0,0,1820.89,766.7,1812.13,766.7,
530333351.12,18.1,0,17.25,0.01,0,0,2317.12,797.5,2319.34,797.5,
530333341.04,16.73,0,16.75,0,0,0,2328.95,797.5,2332.01,797.5,
530333330.92,198.88,10.19,195.97,164.06,0,0,1505.12,850.12,1500.14,850.12,
530333320.85,33.5,0,33,0.02,0,0,2722.56,800.57,2727.24,800.57,
530333310.77,20.51,0,20.39,0.01,0,0,1789.72,692.94,1771.81,405,
530333300.70,30.1,0.03,30.96,0.81,0,0,1490.27,965.49,1434.89,483.73,
530333290.67,23.41,0,24.11,0.04,0,0,963.58,855.15,958.04,455.15,
530333280.61,15.33,0,14.35,0.07,0,0,449.89,310.62,453.24,160.62,
530333270.54,11.23,0,9.58,0.06,0,0,347.64,119.73,346.84,119.73,
530333260.51,23.83,0,24.22,0,0,0,758.09,353.89,758.22,353.88,
530333250.44,10.18,0,8.25,0.03,0,0,246.84,177.83,243.78,177.83,
530333240.37,56.83,0,57.73,0.01,0,0,2036.98,1109.99,2035.96,1109.99,
530333230.35,13.86,0,11.86,0.04,0,0,646.77,330.62,693.12,330.62,
530333220.33,17.77,0,18.24,0.01,0,0,1989.51,383.35,1989.19,383.35,
530333210.30,80.75,0.04,80.78,1.05,0,0,2284.7,1514.31,2282.83,1514.31,
530333200.28,34.57,0,35.07,0,0,0,2481.51,937.99,2454.34,937.99,
530333190.25,15.59,0,14.53,0,0,0,1477.6,747.77,1386.2,747.77,
530333180.16,18.28,0,18.87,0.03,0,0,2350.2,799.41,2336.03,799.41,
530333170.07,17.77,0,17.52,0.04,0,0,2336.21,795.07,2328.94,795.07,
530333159.98,105.28,4.79,100.68,76.78,0,0,1960.12,690.62,1968.18,690.62,
530333149.93,120.89,5,119.28,79.12,0,0,2218.65,1032.99,2223.29,1032.99,
530333139.86,15.22,0,14.32,0.1,0,0,2498.05,399.12,2505.92,399.12,
530333129.80,24.02,0,24.52,0.01,0,0,1783.38,1354.9,1752.41,554.9,
530333119.74,32.31,0.1,31.69,0.46,0,0,1136.03,886.45,1122.02,486.45,
530333109.68,11.64,0,10.94,0.01,0,0,473.72,301.59,472.91,201.59,
530333099.61,13.44,0,14.07,0.01,0,0,409.52,176.22,407.52,126.22,
530333089.54,24.97,0.04,26.08,0.35,0,0,729.29,284.96,726.23,284.96,
530333079.47,12.61,0.01,11.53,0.05,0,0,301.12,169.34,301.18,169.34,
530333069.41,27.22,0,26.75,0,0,0,1347.9,458.5,1350.79,458.5,
530333059.34,42.08,0,42.23,0.04,0,0,1182.79,961.69,1214.59,961.69,
530333049.32,11.6,0,11.27,0,0,0,699.69,347.61,742.36,347.61,
530333039.30,41.11,0,39.97,0,0,0,2942.12,774.32,2945.45,774.32,
530333029.27,68.04,0,68.04,0.01,0,0,2262.92,1555.87,2258.33,1555.88,
530333019.25,18.72,0,17.92,0.03,0,0,2167.99,549.9,2077.24,549.9,
530333009.23,24.36,0.03,24.34,0.94,0,0,1917.46,758.57,1923.48,758.57,
530332999.16,19.92,0.03,18.71,0.02,0,0,2319.68,797.5,2324.13,797.5,
530332989.04,16.62,0,16.55,0.01,0,0,2328.61,796.52,2317.25,796.52,
530332978.89,205.42,10.07,197.95,162.01,0,0,1445.41,994.17,1452.8,994.17,
530332968.83,26.33,0,25.91,0,0,0,2814.64,662.35,2819.03,662.33,
530332958.72,21.59,0,21.67,0.1,0,0,1561.11,1038.65,1550.6,369.65,
530332948.64,24.59,0.04,23.79,0.25,0,0,1493.44,603.19,1429.87,502.87,
530332938.57,26.05,0.01,23.88,0.09,0,0,935.15,846.17,933.19,446.17,
530332928.51,13.54,0,14.06,0,0,0,443.15,306.71,441.85,156.71,
530332918.45,9.91,0,9.75,0,0,0,409.28,135.35,407.45,135.35,
530332908.34,24.02,0,22.61,0.04,0,0,685.92,342.99,684.71,342.99,
530332898.23,11.13,0,11.65,0,0,0,508.15,198.02,509.43,198.02,
530332888.12,56.91,0,55.09,0.01,0,0,1837.68,1133.52,1838.68,1133.52,
530332878.02,11.27,0,11.23,0.01,0,0,606.62,310.84,555.73,310.84,
530332867.95,31.58,0.1,30.5,0.35,0,0,2323.05,428.66,2328.84,428.66,
530332857.84,75.2,0,73.96,0,0,0,2130.43,1668.47,2128.69,1668.47,
530332847.73,23.85,0,24.08,0.03,0,0,2487.2,735.55,2454.17,735.55,
530332837.61,16.6,0,16.46,0.03,0,0,1523.4,808.44,1485.93,808.44,
530332827.54,18.57,0,16.59,0.01,0,0,2324.37,797.5,2323.53,797.5,
530332817.52,16.67,0,18.6,0,0,0,2340.71,800,2337.63,800,
530332807.46,202.57,10.14,197.36,163.21,0,0,1698.18,627.01,1702.63,627.01,
530332797.34,43.17,0,42.4,0,0,0,2575.16,1026.06,2570.39,1026.06,
530332787.22,16.54,0,16.76,0,0,0,2201.61,399.41,2201.32,399.4,
530332777.11,23.5,0,22.64,0,0,0,1776.31,1345.45,1835.64,545.45,
530332767.04,25.31,0,24.63,0,0,0,1016.16,877.71,1030.48,477.71,
530332756.98,13.39,0,12.81,0.02,0,0,498.73,336.9,501.06,186.9,
530332746.95,11.6,0,11.51,0,0,0,332.33,109.38,329.91,109.38,
530332736.84,21.28,0,21.46,0,0,0,741.96,319.92,739.41,319.92,
530332726.74,12.74,0,11.77,0.05,0,0,299.47,158.5,300.41,158.5,
530332716.67,40.88,0,41.54,0.06,0,0,1584.35,746.73,1578.98,746.73,
530332706.60,34.14,0.03,33.52,0.12,0,0,1017.14,681.05,980.93,681.05,
530332696.58,18.12,0,17.76,0.04,0,0,1186.79,340.95,1177.19,340.95,
530332686.47,50.38,0,51.31,0,0,0,2661.66,1076.93,2663.95,1076.93,
530332676.35,57.23,0,57.53,0,0,0,2466.9,1333.43,2464.07,1333.41,
530332666.23,14.29,0,14.14,0,0,0,1725.96,603.29,1631.3,603.29,
530332656.12,15.73,0,16.11,0.02,0,0,2161.51,712.35,2166.16,712.35,
530332646.01,17.91,0,17.96,0.01,0,0,2339.64,794.43,2334.65,794.43,
530332635.92,27.32,0.01,24.72,0.04,0,0,2331.14,791.65,2338.9,791.65,
530332625.84,225.72,10.79,226.34,166.63,0,0,1541.15,1193.95,1534.42,1193.95,
530332615.82,22.14,0.59,22.82,2.01,0,0,3031.39,393.6,3031.28,393.6,
530332605.79,31.3,0.08,32.66,1.75,0,0,1382.28,1285.93,1364.09,485.93,
530332595.67,18.27,0,18.9,0.03,0,0,1311.83,724.9,1351.74,357.71,
530332585.56,20.83,0,20.31,0,0,0,776.61,534.55,771.55,434.55,
530332575.45,15.12,0,15.62,0,0,0,498.24,222.02,492.78,172.02,
530332565.35,12.58,0.01,12,0.14,0,0,502.64,143.75,501,143.75,
530332555.28,19.9,0.01,19.83,0.13,0,0,491.83,298.88,491.11,298.88,
530332545.22,18.5,0.01,17.55,0.05,0,0,896.86,274.71,893.3,274.71,
530332535.15,52.29,0.01,51.85,0.03,0,0,1585.28,1123.54,1584.02,1123.54,
530332525.04,10.47,0.02,8.98,0.17,0,0,476.72,319.38,434.08,319.38,
530332514.97,34.45,0.01,33.89,0.09,0,0,2855.65,482.42,2860.03,482.42,
530332504.91,75.89,0.03,77.04,0.42,0,0,2024.71,1760.21,2030.82,1760.21,
530332494.88,78.5,0.22,70.08,4.53,0,0,2317.85,608.35,2404.7,608.35,
530332484.80,14.84,0,15.6,0.01,0,0,1633.57,788.05,1677.88,788.05,
530332474.71,17.88,0,16.46,0.02,0,0,2326.25,797.5,2318.51,797.5,
530332464.68,16.25,0,17.23,0.01,0,0,2323.26,797.62,2326.66,797.62,
530332454.64,193.66,10.21,188.35,163.51,0,0,1628.29,732.87,1633.01,732.87,
530332444.57,40.66,0.01,39.41,0.09,0,0,2631.39,929.7,2626.7,929.7,
530332434.55,18.85,0,19.16,0.02,0,0,2028.84,417.83,2049.08,417.83,
530332424.52,21.27,0,21.64,0.02,0,0,1658.36,1303.36,1599.87,503.36,
530332414.50,31.19,0.08,31.14,1.71,0,0,1006.74,870.87,996.16,470.87,
530332404.47,14.72,0.01,14.97,0.12,0,0,473.03,323.71,473.9,173.71,
530332394.41,9.74,0.01,8.56,0.13,0,0,327.08,109.73,325.75,109.73,
530332384.34,24.79,0,24.69,0.04,0,0,781.95,350.78,781.85,350.78,
530332374.27,23.07,0.18,23.69,1.18,0,0,261.84,155.08,264.31,155.08,
530332364.16,51.82,0,50.01,0,0,0,1829.35,975.95,1824.81,975.95,
530332354.05,16.73,0,16.3,0,0,0,787.45,444.14,813.5,444.14,
530332343.94,13.98,0,13.33,0.03,0,0,1604.18,334.11,1604.26,334.11,
530332333.83,67.08,0.02,66,1.34,0,0,2447.39,1333.26,2448.36,1333.24,
530332323.71,45.72,0,45.1,0,0,0,2472.8,1120.95,2470.77,1120.95,
530332313.60,15.82,0,15.22,0.05,0,0,1519.19,680.52,1432.57,680.52,
530332303.53,17.28,0,16.41,0,0,0,2282.03,762.43,2288.33,762.43,
530332293.41,34.6,0.02,35.54,0.39,0,0,2327.61,793.46,2341.48,793.46,
530332283.28,19.98,0,19.2,0.02,0,0,2224.72,830.86,2220.89,830.86,
530332273.13,211.5,10.26,206.25,164.41,0,0,1901.85,992.47,1905.41,992.47,
530332263.05,16.29,0.02,18.21,0.33,0,0,2700.14,397.24,2709.21,397.24,
530332252.98,25.37,0,25.01,0.01,0,0,1655.88,1344.25,1674.53,544.25,
530332242.91,24.44,0,23.2,0.04,0,0,1162.14,843.82,1231.13,443.82,
530332232.84,13.76,0,13.64,0.01,0,0,574.48,376.88,573.26,276.88,
530332222.77,14.56,0,13.2,0.04,0,0,423.51,181.4,421.32,131.4,
530332212.70,26.03,0.08,25.49,1.32,0,0,674.97,184.51,671.24,184.51,
530332202.68,18.44,0.01,17.45,0.07,0,0,343.23,258.84,341.21,258.84,
530332192.61,23.16,0,22.63,0,0,0,1179.76,337.26,1179.95,337.26,
530332182.50,46.45,0,45.62,0.04,0,0,1319.05,1075.73,1334.03,1075.73,
530332172.39,9.77,0,10.63,0,0,0,428.19,351.17,458.52,351.17,
530332162.28,39.17,0,38.07,0.01,0,0,3139.65,590.23,3139.07,590.23,
530332152.16,76.03,0.01,73.42,0.08,0,0,2120.5,1678.12,2128.98,1678.12,
530332142.09,16.56,0,16.72,0,0,0,2157,569.48,2243.99,569.48,
530332132.02,14.92,0,14.49,0.02,0,0,1823.21,768.02,1816.36,768.01,
530332121.95,28.35,0.08,27.22,0.12,0,0,2320.2,796.13,2310.57,796.13,
530332111.87,18.51,0,18.1,0.01,0,0,2322.39,797.43,2306.07,797.43,
530332101.81,195.61,10.06,190.79,161.22,0,0,1563.31,871.25,1560.11,871.25,
530332091.74,33.89,0.03,32.98,0.01,0,0,2722.1,787.76,2726.96,787.73,
530332081.67,20.86,0,20.53,0,0,0,1760.92,704.35,1784.55,402.74,
530332071.61,20,0,19.51,0,0,0,1425.37,956.14,1498.96,484.92,
530332061.50,22.5,0,23.44,0,0,0,957.78,855.3,956.68,455.3,
530332051.39,14.46,0,14.18,0,0,0,464.69,311.21,464.78,161.21,
530332041.28,9.55,0,8.46,0,0,0,356.13,123.93,354.73,123.93,
530332031.18,24.33,0.01,24.71,0.06,0,0,763.69,354.2,762.16,354.2,
530332021.15,12.71,0,11.41,0.05,0,0,274.28,177.32,272.08,177.32,
530332011.13,66.07,0.04,66.98,0.92,0,0,2013.76,1118.81,2018.62,1118.81,
530332001.05,14.03,0,13.27,0,0,0,624.62,322.27,676.5,322.27,
530331990.99,18.95,0,19.4,0,0,0,2068.55,400.6,2062.88,400.61,
530331980.91,73.06,0,71.29,0.03,0,0,2242.64,1555.86,2246.45,1555.86,
530331970.82,31.95,0,31.34,0,0,0,2492.66,879.2,2449.48,879.2,
530331960.75,15.13,0,15.72,0,0,0,1479.22,782.37,1420.76,782.37,
530331950.68,17.04,0,16.07,0,0,0,2333.73,799.24,2344.51,799.24,
530331940.61,20.99,0.03,20.18,0.03,0,0,2324.83,791.75,2327.5,791.75,
530331930.51,159.05,8.12,156.38,129.27,0,0,1868.66,640.62,1866.26,640.62,
530331920.45,71.13,1.65,69.01,26.66,0,0,2354.61,1050.85,2354.21,1050.85,
530331910.38,16.17,0.01,16.67,0.23,0,0,2417.68,396.93,2406.18,396.93,
530331900.27,24.99,0,23.99,0.07,0,0,1837.09,1358.86,1781.87,558.88,
530331890.20,25.87,0,26.35,0.05,0,0,1064.51,876.46,1073.75,476.46,
530331880.14,10.74,0,9.43,0.02,0,0,459.97,293.29,459.97,193.29,
530331870.07,20.46,0.11,21.03,0.84,0,0,405.43,175.15,402.47,125.15,
530331859.96,21.56,0,20.31,0,0,0,738.36,298.63,736.69,298.63,
530331849.85,11.24,0,11.27,0,0,0,299.21,161.33,299.18,161.33,
530331839.74,31.11,0,30.73,0.06,0,0,1409.66,570.17,1405.55,570.17,
530331829.62,38.54,0.01,38.31,0.18,0,0,1135.74,850.63,1148.81,850.63,
530331819.51,11.75,0.01,11.55,0.17,0,0,905.34,343.76,938.69,343.76,
530331809.48,73.06,0.17,74.46,3.05,0,0,2801.57,905.61,2801.8,905.61,
530331799.36,70.39,0.01,70.55,0.08,0,0,2381.94,1455.27,2378.93,1455.27,
530331789.29,20.76,0.02,18.48,0.06,0,0,1962.77,571.86,1858.99,571.86,
530331779.23,14.47,0,13.68,0,0,0,2104.79,714.16,2116.76,714.16,
530331769.16,19.93,0,20.12,0.01,0,0,2338.1,791.7,2332.86,791.7,
530331759.04,16.94,0,16.47,0.01,0,0,2338.57,794.43,2335,794.43,
530331748.87,212.63,10.42,206.88,167.51,0,0,1409.1,1088.77,1403.59,1088.77,
530331738.75,20.49,0.03,19.36,0.37,0,0,2942,535.21,2937.81,535.22,
530331728.68,28.13,0.15,27.93,1.65,0,0,1409.01,1225.31,1396.21,425.31,
530331718.60,23.18,0.05,22.34,0.91,0,0,1479.54,442.19,1559.4,442.19,
530331708.58,21.78,0.01,20.65,0.13,0,0,763.7,807.64,755.77,407.64,
530331698.51,14.45,0,15.64,0.04,0,0,522.34,312.18,519.73,162.18,
530331688.44,12.38,0.01,11.54,0.14,0,0,435.87,150,434.29,150,
530331678.38,21.06,0,21.6,0.05,0,0,598.96,322.46,596.18,322.46,
530331668.31,14.61,0.04,13.51,0.6,0,0,681.96,223,670.62,223,
530331658.24,54.47,0,54.79,0.05,0,0,1746.87,1137.63,1742.38,1137.63,
530331648.17,10.1,0,10.77,0.02,0,0,497.51,305.37,556.88,305.37,
530331638.14,27.22,0.03,27.03,0.4,0,0,2500.27,446.78,2503.33,446.78,
530331628.12,77.68,0.02,76.75,0.29,0,0,2067.69,1728.66,2063.03,1728.66,
530331618.09,45.15,1.58,47.34,11.11,0,0,2481.94,670.56,2443.85,670.56,
530331608.07,23.33,0.25,24.77,4.36,0,0,1559.29,804.61,1501.96,804.61,
530331598.04,19.19,0.07,18.46,0.84,0,0,2329.22,797.5,2321.87,797.5,
530331587.96,111.2,4.67,111.32,80.55,0,0,2261.21,787.49,2251.2,787.49,
530331577.87,321.96,16.39,314.79,253.91,0,0,1615.21,575.02,1615.15,575.02,
530331567.85,44.07,0.01,44.02,0.18,0,0,2529.95,1074.25,2525.16,1074.25,
530331557.73,16.45,0,15.64,0,0,0,2278.95,400.85,2308.06,400.85,
530331547.62,25.31,0.01,24.42,0.12,0,0,1855.28,1353.82,1800.32,553.82,
530331537.51,24.96,0,25,0.01,0,0,1028.98,875.93,1020.78,475.93,
530331527.40,11.34,0,11.08,0.01,0,0,486.21,339.14,483.27,189.14,
530331517.29,13.46,0,13.3,0.13,0,0,359.27,115.62,356.21,115.62,
530331507.18,21.82,0.02,22.36,0.24,0,0,739.84,314.55,737.46,314.55,
530331497.07,44.25,0.17,41.15,4.33,0,0,302.09,157.91,302.36,157.91,
530331486.96,36.83,0,36.83,0.01,0,0,1539.36,707.03,1539.32,707.03,
530331476.89,31.1,0,30.79,0,0,0,1014.26,721.24,1053.02,721.24,
530331466.77,12.01,0,11.26,0.01,0,0,1129.85,340.76,1153.31,340.76,
530331456.66,53.21,0.01,54.55,0.1,0,0,2678.82,1050.68,2680.93,1050.68,
530331446.54,58.76,0,59.5,0.01,0,0,2463.86,1355.22,2466.58,1355.22,
530331436.47,15.37,0,14.14,0,0,0,1767.35,594.74,1650.75,594.74,
530331426.36,14.62,0,15.77,0.02,0,0,2161.32,712.87,2151.83,712.87,
530331416.28,17.29,0,16.05,0.01,0,0,2337.94,792.87,2333.12,792.85,
530331406.26,31.14,0.01,32.36,1.3,0,0,2337.21,790.47,2331.86,790.47,
530331396.21,216.54,10.21,212.58,164.25,0,0,1494.85,1178.5,1492.9,1178.5,
530331386.14,12.26,0.01,12.32,0.14,0,0,3006.29,416.16,3004.58,416.16,
530331376.08,30.61,0.09,29.08,0.93,0,0,1367.04,1266.79,1356.52,466.79,
